scenario_label,projection_horizon,species,center,mean,sd,q025,q975
SSP3-7.0 2041-2070,2041-2070,BOJ_n,0.4464548856244511,0.44701957020198096,0.01014218734026538,0.43133487751515864,0.4634372301273395
SSP3-7.0 2041-2070,2041-2070,BOP_n,0.624370428362317,0.6241824054661037,0.01168213899193993,0.60294025429722,0.6408790733467198
SSP3-7.0 2041-2070,2041-2070,EPB_n,0.49930679186636345,0.4987129622819646,0.01039004999338497,0.4760713006810815,0.5129467684166673
SSP3-7.0 2041-2070,2041-2070,SAB_n,0.7868688264492621,0.7863480165895489,0.00630492831477706,0.773448312830157,0.7971194171160091
SSP3-7.0 2041-2070,2041-2070,EPN_n,0.28768420347420165,0.2870187552716156,0.00826268061029031,0.2719893729842662,0.30203573632894254
SSP3-7.0 2041-2070,2041-2070,THO_n,0.3702239584083507,0.3692251290490525,0.01344167917968246,0.3450932806039466,0.3912385075072702
SSP3-7.0 2041-2070,2041-2070,PRP_n,0.13027516724961108,0.13052616525332722,0.00837775181857749,0.11392868857773304,0.14735421671515142
SSP3-7.0 2041-2070,2041-2070,PET_n,0.30876422478835347,0.3094211403116573,0.01216174118917876,0.2899202234356675,0.3360069345088591
SSP3-7.0 2041-2070,2041-2070,PIB_n,0.18605172893269012,0.1886511672528789,0.01456213861938897,0.16562978737288214,0.2158837156819523
SSP3-7.0 2041-2070,2041-2070,MEL_n,0.03764192950144724,0.03866427007341626,0.00541656356691541,0.03209241481303636,0.04909038502523739
SSP3-7.0 2041-2070,2041-2070,PIG_n,0.05372750260160963,0.0540600351271802,0.00361723470873298,0.04889075283877853,0.06202143603058799
SSP3-7.0 2071-2100,2071-2100,ERR_n,0.7980327350269222,0.7987759864527579,0.00821554422576362,0.7845390266315129,0.8149069046915233
SSP3-7.0 2071-2100,2071-2100,ERS_n,0.6331483798525106,0.6316952952944063,0.01914022208571122,0.6008926676503579,0.6623178870424407
SSP3-7.0 2071-2100,2071-2100,BOJ_n,0.6623117446620688,0.6586485726457288,0.01474012960411336,0.6314955889368769,0.6828343796234726
SSP3-7.0 2071-2100,2071-2100,BOP_n,0.7048895069175862,0.7058355261041155,0.01166056685013176,0.6882482717995635,0.7251646225733794
SSP3-7.0 2071-2100,2071-2100,EPB_n,0.5993915115103636,0.5994687199628792,0.01508352531318366,0.5771973059832567,0.6304207264864867
