index,center,mean,sd,q025,q975,log_center,log_mean,log_sd,log_q025,log_q975,gCenter,gMean,gSD,gQ025,gQ975,bCenter,bMean,bSD,bQ025,bQ975,wCenter,wMean,wSD,wQ025,wQ975,scenario_label,projection_horizon,community_prefix,community_label,dominant_codes,secondary_codes,community_desc
summary,NA,NA,NA,NA,NA,-2.3702438800474144,-2.372479416686315,0.051520888595952274,-2.487749364364623,-2.295527021324343,0.09345798681967002,0.09336841861953268,0.004782838988883608,0.08309734328231942,0.10075596724642116,0.42458970452802347,0.4230844065805449,0.0054159016110374575,0.410543971853116,0.4311379090230513,0.42458970452802347,0.4230844065805449,0.005415901611037458,0.4105439718531161,0.4311379090230513,SSP2-4.5 2041-2070,2041-2070,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.4432746358301163,-1.4485353635201674,0.06352414579395226,-1.576358088254148,-1.3044610189851769,0.2361604782785091,0.23537495971656724,0.015085565592188536,0.2067323685490495,0.27134041324726366,0.500777404141931,0.5000734252937379,0.005622366193406891,0.4903373485694079,0.5095060221490371,0.500777404141931,0.5000734252937379,0.005622366193406891,0.4903373485694079,0.5095060221490371,SSP2-4.5 2041-2070,2041-2070,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-1.0677982715851377,-1.0657716227213305,0.026912810790113522,-1.112912187692591,-1.015321576533217,0.34376465850216703,0.34458296716953096,0.009321940433742293,0.32860068686313304,0.3623228161249522,0.609398624531386,0.608438397811067,0.006039433356134167,0.5970407501788193,0.6178173644432996,0.609398624531386,0.608438397811067,0.006039433356134167,0.5970407501788193,0.6178173644432996,SSP2-4.5 2041-2070,2041-2070,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-1.9721779553829757,-1.9700472834316085,0.04382223939054547,-2.051277981520053,-1.8981783971703783,0.13915374826849836,0.13957981538228514,0.006122231253368666,0.1285718964773244,0.14984338979327763,0.5147056743151288,0.5132799322519652,0.006470270708062635,0.5011237152180934,0.5227128368351524,0.5147056743151288,0.5132799322519652,0.006470270708062635,0.5011237152180934,0.5227128368351524,SSP2-4.5 2041-2070,2041-2070,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.3773686577915212,-1.3773244974062417,0.07028949767407726,-1.527719309687471,-1.2360939695997457,0.25224264149611036,0.25285873402657005,0.017957766580187832,0.2170428496264041,0.2907409776424644,0.548334889397196,0.5479351622559252,0.0058164597354650235,0.5383858294853221,0.5586606851331779,0.548334889397196,0.5479351622559252,0.0058164597354650235,0.5383858294853221,0.5586606851331779,SSP2-4.5 2041-2070,2041-2070,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.499807120636663,-2.4886488598613767,0.06107009120717937,-2.561472314987062,-2.3629233720801373,0.08210083812628598,0.08317514174297641,0.005252311307153634,0.07719467688967754,0.09421425062459098,0.4404231852514854,0.44049747569638825,0.004034943835459891,0.43222207489316555,0.4467936442614285,0.4404231852514854,0.44049747569638825,0.004034943835459891,0.43222207489316555,0.4467936442614285,SSP2-4.5 2041-2070,2041-2070,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.55233355519185,-2.550203006735018,0.11319920566366737,-2.7439911147508034,-2.322805326427187,0.07790005490136448,0.07855447775589348,0.009014503306752523,0.06431337632906475,0.09800774405545642,0.3687099442883536,0.36873224665092347,0.004197680188068041,0.3610617543892726,0.3753785616377753,0.3687099442883536,0.36873224665092347,0.004197680188068041,0.3610617543892726,0.3753785616377753,SSP2-4.5 2041-2070,2041-2070,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.9700819583593476,-1.9691233302373863,0.06851965696341047,-2.092138657396152,-1.8616305975336678,0.13944608864171748,0.13989478360857469,0.009525976745195624,0.12344627913802256,0.15542389893269087,0.44237558016701695,0.44301729897618414,0.0069026325861782575,0.43066778383360466,0.4566605492374779,0.44237558016701695,0.44301729897618414,0.006902632586178261,0.43066778383360466,0.4566605492374779,SSP2-4.5 2041-2070,2041-2070,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.3773686577915212,-1.3773244974062417,0.07028949767407726,-1.527719309687471,-1.2360939695997457,0.25224264149611036,0.25285873402657005,0.017957766580187832,0.2170428496264041,0.2907409776424644,0.548334889397196,0.5479351622559252,0.0058164597354650235,0.5383858294853221,0.5586606851331779,0.548334889397196,0.5479351622559252,0.0058164597354650235,0.5383858294853221,0.5586606851331779,SSP2-4.5 2041-2070,2041-2070,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-1.3530800870453583,-1.3452872660901625,0.04836043476210123,-1.4427118613622614,-1.2785945253755813,0.2584430091835568,0.26075670682266633,0.012440303475703279,0.23635192589594023,0.27842856065485644,0.6240525122350171,0.6224741689700654,0.008732179237461045,0.6051049600234057,0.6369380555975674,0.6240525122350171,0.6224741689700654,0.008732179237461045,0.6051049600234057,0.6369380555975674,SSP2-4.5 2071-2100,2071-2100,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.740431942135293,-1.7495545753367971,0.05240428974783804,-1.8672369753747828,-1.6817172898536077,0.17544461153961866,0.17407970518424615,0.008974639089937649,0.15455080682538433,0.1860616233791682,0.5136004496972206,0.5135430287230729,0.00799376321946622,0.49295616098653183,0.5242541045352256,0.5136004496972206,0.513543028723073,0.007993763219466219,0.49295616098653183,0.5242541045352256,SSP2-4.5 2071-2100,2071-2100,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.5321566013750534,-1.538319487918765,0.05896095933552805,-1.6344110422913367,-1.426112358406544,0.21606958604159954,0.21510230317297704,0.0126659136857259,0.19513211755440973,0.24024591567226142,0.5077373775643275,0.5079685784578986,0.005574279118409242,0.4983605844484962,0.5196343735068818,0.5077373775643275,0.5079685784578986,0.005574279118409242,0.4983605844484962,0.5196343735068818,SSP2-4.5 2071-2100,2071-2100,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.7933989925214624,-0.7920368654688089,0.020762671756762285,-0.8263140828478014,-0.7483970719193719,0.45230569284432853,0.4530159602662056,0.009446355717558577,0.43766248316383216,0.47313303964662323,0.6714373785486267,0.6714700337902867,0.006603667579099117,0.6590965259244825,0.683975818290437,0.6714373785486267,0.6714700337902867,0.006603667579099117,0.6590965259244825,0.683975818290437,SSP2-4.5 2071-2100,2071-2100,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-1.4576956595905766,-1.4519174705089708,0.04684460837906642,-1.531994566268605,-1.376905751001484,0.23277205815011381,0.23436778377128975,0.010877813114089857,0.21619022572905908,0.25235821261180724,0.5944482968811506,0.5945659477171262,0.0071838449095146814,0.5802967169983292,0.6069757769241718,0.5944482968811506,0.5945659477171262,0.0071838449095146814,0.5802967169983292,0.6069757769241718,SSP2-4.5 2071-2100,2071-2100,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.4617997355431913,-1.4671646569096313,0.06348330741523842,-1.5750978494194947,-1.345658973441418,0.23182047189821808,0.2310241475826775,0.014502351166782713,0.20718775260713268,0.26037177377809473,0.5572473108147449,0.5578355851438037,0.005982570493034513,0.5490273760518696,0.5694627746862391,0.5572473108147449,0.5578355851438037,0.005982570493034513,0.5490273760518696,0.5694627746862391,SSP2-4.5 2071-2100,2071-2100,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.766518979764446,-2.7758189541427005,0.07821084029341442,-2.9660113060526565,-2.6437906300104252,0.06288051601529654,0.062479755032998255,0.004770700085785892,0.05150849481133122,0.0710956731048624,0.4315796176559856,0.4321110441986795,0.0047715047418218,0.42474965068387927,0.4417268265235972,0.4315796176559856,0.4321110441986795,0.0047715047418218,0.42474965068387927,0.4417268265235972,SSP2-4.5 2071-2100,2071-2100,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.5496840829441374,-2.565376191104954,0.11003956422169127,-2.7731966156461594,-2.417150640969866,0.07811144227660335,0.07733511844859431,0.008334123297443215,0.06246204750830993,0.0891753688579198,0.3825060212718687,0.38204446306593676,0.005829735989128409,0.36930719214993296,0.3908050015873607,0.3825060212718687,0.38204446306593676,0.005829735989128409,0.36930719214993296,0.3908050015873607,SSP2-4.5 2071-2100,2071-2100,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.5159526992054415,-1.5080455510479085,0.06498813975541579,-1.6271548117870287,-1.3773388170041814,0.21959889650573594,0.22179714989637828,0.014554356680354678,0.19648863119738735,0.25225061895407075,0.5148421214903064,0.5162728961960307,0.009527415245907545,0.4996874218183358,0.5322455025515652,0.5148421214903064,0.5162728961960307,0.009527415245907554,0.4996874218183358,0.5322455025515652,SSP2-4.5 2071-2100,2071-2100,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.4617997355431913,-1.4671646569096313,0.06348330741523842,-1.5750978494194947,-1.345658973441418,0.23182047189821808,0.2310241475826775,0.014502351166782713,0.20718775260713268,0.26037177377809473,0.5572473108147449,0.5578355851438037,0.005982570493034513,0.5490273760518696,0.5694627746862391,0.5572473108147449,0.5578355851438037,0.005982570493034513,0.5490273760518696,0.5694627746862391,SSP2-4.5 2071-2100,2071-2100,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-2.540744108612685,-2.544442630799124,0.059014105486320904,-2.661807915174193,-2.4215421862893853,0.07880774572632955,0.07864858718126719,0.004622347057446836,0.06984781318641078,0.0887887108748851,0.4516448361810317,0.45154006921503725,0.002552681970605503,0.4475124833034483,0.45644191380385457,0.4516448361810317,0.45154006921503725,0.002552681970605503,0.4475124833034483,0.45644191380385457,SSP3-7.0 2011-2040,2011-2040,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-3.296282773792708,-3.2964358611185967,0.05637471651700784,-3.3771211196938435,-3.1917126459811502,0.03702052750550011,0.03707223462719342,0.002116786464247403,0.03414562015644156,0.04110473220312885,0.3146193655437246,0.31433391159027474,0.0025508351809350994,0.31030093996848784,0.31857329015876107,0.31461936554372466,0.3143339115902748,0.002550835180935097,0.31030093996848784,0.31857329015876107,SSP3-7.0 2011-2040,2011-2040,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.3849475427707105,-1.3955090193432815,0.038164218207417104,-1.4716795297148917,-1.3446548052294147,0.2503371902368191,0.24787984179620634,0.009338298012222012,0.2295396853034451,0.2606376316125254,0.4908488857020515,0.49057671919733753,0.0033515202590586705,0.48405139268350345,0.49571205980797106,0.4908488857020515,0.49057671919733753,0.0033515202590586705,0.48405139268350345,0.49571205980797106,SSP3-7.0 2011-2040,2011-2040,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-1.5026822244207976,-1.4988217451439578,0.034286511521118106,-1.5538536229329138,-1.4447414098065292,0.22253247763956913,0.2235203742682188,0.007682329425380369,0.2114323671535434,0.23584090075691894,0.5271214862565412,0.5268947425413619,0.0031652725665182856,0.5204005362311015,0.5322461404799705,0.5271214862565412,0.5268947425413619,0.0031652725665182856,0.5204005362311015,0.5322461404799705,SSP3-7.0 2011-2040,2011-2040,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-2.6918444134161126,-2.690196439523813,0.06087638851740133,-2.8213396963457025,-2.5588935070616023,0.06775593251022863,0.06798918354698212,0.004139190056761724,0.059527018787117275,0.07739047370018112,0.41952779096601645,0.4190601672999191,0.0023919395372317006,0.41294812523888674,0.421981793227441,0.41952779096601645,0.4190601672999191,0.0023919395372317006,0.41294812523888674,0.421981793227441,SSP3-7.0 2011-2040,2011-2040,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.311367964143784,-1.3145874357587422,0.039339974825642526,-1.385352263168339,-1.2468875940522746,0.26945168846329737,0.2687855115723651,0.010529979285537967,0.25023592689334484,0.2873981687626238,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,SSP3-7.0 2011-2040,2011-2040,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.222170384205161,-2.2360346942599345,0.06345468627872121,-2.3537801557090514,-2.1371953640396404,0.10837382178753233,0.10708894229098562,0.006765651178255686,0.09501359679899299,0.11806150110735611,0.452715319072399,0.45183097722306165,0.00293705160847156,0.44659707597141673,0.4563614888161072,0.452715319072399,0.45183097722306165,0.00293705160847156,0.44659707597141673,0.4563614888161072,SSP3-7.0 2011-2040,2011-2040,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.5587136366810337,-2.584632890145077,0.11365785041852866,-2.8044605163230174,-2.4428551599718134,0.07740687075008762,0.0758833938575404,0.008292242732026897,0.060616229067075714,0.0869173516696284,0.35407759775400427,0.3538917030883561,0.0028352625517906425,0.3479366228972788,0.35832757310504854,0.35407759775400427,0.3538917030883561,0.0028352625517906425,0.3479366228972788,0.35832757310504854,SSP3-7.0 2011-2040,2011-2040,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-2.706542779942761,-2.6981452353862876,0.07871644357375913,-2.8219302715401207,-2.559875879760052,0.06677131856335172,0.06753272846109612,0.00533921165096788,0.05949325010938358,0.07731863397701476,0.35109604665513827,0.35067956200547956,0.003915792637068128,0.3424778304305689,0.35756260934573514,0.35109604665513827,0.35067956200547956,0.003915792637068139,0.3424778304305689,0.35756260934573514,SSP3-7.0 2011-2040,2011-2040,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.311367964143784,-1.3145874357587422,0.039339974825642526,-1.385352263168339,-1.2468875940522746,0.26945168846329737,0.2687855115723651,0.010529979285537967,0.25023592689334484,0.2873981687626238,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,0.538708853868955,0.5379002407790611,0.0037061659791162234,0.5310832992735248,0.5441222767595281,SSP3-7.0 2011-2040,2011-2040,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-1.7094343152674734,-1.7029871433456671,0.050297444733101826,-1.792634247684096,-1.615289451270385,0.18096823507002055,0.18236232631168903,0.00923018775825361,0.16652638274490753,0.19889927604671692,0.565116291584953,0.5649213501556404,0.004862243734055058,0.5581515805434287,0.5753423191201095,0.565116291584953,0.5649213501556404,0.004862243734055058,0.5581515805434287,0.5753423191201095,SSP3-7.0 2041-2070,2041-2070,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-2.171560481197952,-2.1759443329155146,0.05544791211130477,-2.2679365987007425,-2.0546161387270887,0.1139998316948439,0.11367045100937331,0.006348707950040276,0.10352950593794444,0.12814320360926662,0.4505739301622142,0.45047023488892496,0.004469362070814104,0.44282989839975717,0.45914364237735317,0.45057393016221425,0.45047023488892496,0.004469362070814098,0.4428298983997572,0.45914364237735317,SSP3-7.0 2041-2070,2041-2070,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.4352003928555686,-1.4433241389657134,0.05404249395985815,-1.5715486944542854,-1.3711425595729998,0.23806775692014698,0.2364667853546089,0.012316853169666627,0.20779018154201484,0.25382842321107174,0.5033960935468251,0.5017425794097313,0.0053767849519970315,0.49082686119380436,0.5085920625118642,0.5033960935468251,0.5017425794097313,0.0053767849519970315,0.49082686119380436,0.5085920625118642,SSP3-7.0 2041-2070,2041-2070,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.9932321325890053,-0.9887732739153081,0.02561047900804693,-1.022951411068332,-0.9331966904185461,0.3703776713101396,0.3721514674565138,0.009618446426595878,0.35953243013823605,0.3932962850223346,0.6243884633365241,0.6249015018740877,0.00541036131541849,0.6168280091798534,0.6346728145461471,0.6243884633365241,0.6249015018740877,0.00541036131541849,0.6168280091798534,0.6346728145461471,SSP3-7.0 2041-2070,2041-2070,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-1.8336809399249208,-1.831036531471674,0.05124137533373567,-1.9108422375938792,-1.7487982618181517,0.15982440087381916,0.16045087515674974,0.008223205430254328,0.14796460526686755,0.1739897667892449,0.5340283563424153,0.5335539893596055,0.005020746225254059,0.5259056752184993,0.5438838402295718,0.5340283563424153,0.5335539893596055,0.005020746225254059,0.5259056752184993,0.5438838402295718,SSP3-7.0 2041-2070,2041-2070,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.369664070570059,-1.3773086293908587,0.06230989297188946,-1.5290641117006885,-1.2816104856750918,0.2541925937846423,0.25271915068508843,0.015209848727441619,0.2168117751701466,0.27758992654864434,0.5491141194573537,0.5490655349023081,0.0049639196881450945,0.5396259368428215,0.5561859216947175,0.5491141194573537,0.5490655349023081,0.0049639196881450945,0.5396259368428215,0.5561859216947175,SSP3-7.0 2041-2070,2041-2070,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.5233291206041626,-2.5371226433385567,0.06559944889454913,-2.6308161616176133,-2.4199956268012,0.08019220449515647,0.07925850821921122,0.0052089172121999525,0.07201974943017363,0.08892318194010401,0.4387187458625278,0.43790230311361206,0.004433816095570297,0.4297542265455281,0.44448724484794766,0.4387187458625278,0.43790230311361206,0.004433816095570297,0.4297542265455281,0.44448724484794766,SSP3-7.0 2041-2070,2041-2070,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.517782220437806,-2.538355668466582,0.13627084367379985,-2.7789049082105146,-2.322819741455449,0.08063831347484149,0.07970301796224095,0.010779444443166112,0.06210993062647363,0.09817546624916504,0.3701397328216065,0.3703140427459083,0.00395246085954726,0.363099752658268,0.3765586724047704,0.3701397328216065,0.3703140427459083,0.00395246085954726,0.363099752658268,0.3765586724047704,SSP3-7.0 2041-2070,2041-2070,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.8029236463922937,-1.80522729110356,0.03848481376070831,-1.8765982743750085,-1.7310736746409954,0.16481681916771468,0.16455507692744975,0.006355814247502824,0.15311145564460601,0.17712301571845931,0.467890208404521,0.467732065292572,0.006673630060272492,0.45532623932684535,0.4786342427936976,0.46789020840452095,0.46773206529257194,0.0066736300602724926,0.45532623932684535,0.4786342427936976,SSP3-7.0 2041-2070,2041-2070,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.369664070570059,-1.3773086293908587,0.06230989297188946,-1.5290641117006885,-1.2816104856750918,0.2541925937846423,0.25271915068508843,0.015209848727441619,0.2168117751701466,0.27758992654864434,0.5491141194573537,0.5490655349023081,0.0049639196881450945,0.5396259368428215,0.5561859216947175,0.5491141194573537,0.5490655349023081,0.0049639196881450945,0.5396259368428215,0.5561859216947175,SSP3-7.0 2041-2070,2041-2070,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-0.8597508719499152,-0.8551573097382805,0.04047434992353299,-0.9306267066065559,-0.7618120473114136,0.4232675466493392,0.42555445282161986,0.01733807806581052,0.39433325457190554,0.46682573773997915,0.7133667509988872,0.7111680847338231,0.0064003621805666,0.6973574976981987,0.7193491563550188,0.7133667509988872,0.7111680847338231,0.0064003621805666,0.6973574976981987,0.7193491563550188,SSP3-7.0 2071-2100,2071-2100,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.114101044420251,-1.1110875842915482,0.0418298188284878,-1.1796957073445502,-1.037817871252476,0.32821060996526236,0.32948060910004245,0.013894793435614889,0.3074590023868282,0.35439621489326284,0.6246919443209018,0.6256524498971753,0.006469093465269688,0.6145145239934415,0.6377341572812408,0.6246919443209018,0.6256524498971754,0.00646909346526969,0.6145145239934416,0.6377341572812408,SSP3-7.0 2071-2100,2071-2100,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.658810936688334,-1.6704301343671122,0.07570448117136533,-1.7921656360629563,-1.5337847675273,0.1903652216336392,0.18868867593207242,0.014327546193092422,0.16665293322837266,0.21579781278627777,0.5267923921523677,0.5260934532376904,0.007696288723890694,0.5103324429924713,0.5370559181788894,0.5267923921523677,0.5260934532376904,0.007696288723890694,0.5103324429924713,0.5370559181788894,SSP3-7.0 2071-2100,2071-2100,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.5560700109079293,-0.5552572112931892,0.023098860522767033,-0.5989565789680942,-0.510691809546513,0.5734583261349728,0.5740724312907658,0.013232820967977127,0.5493930151140856,0.6000806179113459,0.7377408356924233,0.7381432943526985,0.006970925345428712,0.7260662098958445,0.7493918013615551,0.7377408356924233,0.7381432943526985,0.006970925345428712,0.7260662098958445,0.7493918013615551,SSP3-7.0 2071-2100,2071-2100,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-0.9404516015815696,-0.9435972461998152,0.04289262411151966,-1.0317469274456057,-0.8535553573207525,0.39045147003058966,0.38957077000725254,0.01667201399364851,0.3563986182864687,0.42590164779928585,0.6860467138781361,0.684576383198514,0.006946560034282701,0.6715141657237451,0.694029914658626,0.6860467138781361,0.684576383198514,0.006946560034282701,0.6715141657237451,0.694029914658626,SSP3-7.0 2071-2100,2071-2100,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.5994200758254085,-1.6047851413778118,0.07294477629019162,-1.7250054577284444,-1.4916604067248047,0.202013664606776,0.20144859598868634,0.014642912933751282,0.17825100826737003,0.22508093609894575,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,SSP3-7.0 2071-2100,2071-2100,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-3.0662998401851507,-3.056392907979887,0.07111306423782728,-3.1684379223125148,-2.9352052512329068,0.04659342094112351,0.04717423300782484,0.003446267684955555,0.04207642972939122,0.053212882225341394,0.428254282478601,0.42946386637350487,0.004823679571794416,0.4206747414482651,0.43690336183164513,0.428254282478601,0.42946386637350487,0.004823679571794416,0.4206747414482651,0.43690336183164513,SSP3-7.0 2071-2100,2071-2100,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.666115984285248,-2.669677393863778,0.13958690793349043,-2.899010816191934,-2.4147228197160917,0.06952176724494835,0.06994396816545997,0.010137688256173429,0.05508307877817796,0.08972148234551884,0.4069965900019582,0.4075004444206323,0.005510834276730544,0.3981572785409027,0.4161260782387226,0.4069965900019582,0.4075004444206323,0.005510834276730544,0.3981572785409027,0.4161260782387226,SSP3-7.0 2071-2100,2071-2100,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.0037005710359428,-1.012903499917037,0.04649761452524575,-1.1032405286329188,-0.9525010042344184,0.3665221059753176,0.3635376585128129,0.016574805254366404,0.3318971967147593,0.3857840585359139,0.6139063844414885,0.6126394605152471,0.009011527712659832,0.5951288634743944,0.6272248820605316,0.6139063844414885,0.6126394605152471,0.00901152771265984,0.5951288634743943,0.6272248820605316,SSP3-7.0 2071-2100,2071-2100,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.5994200758254085,-1.6047851413778118,0.07294477629019162,-1.7250054577284444,-1.4916604067248047,0.202013664606776,0.20144859598868634,0.014642912933751282,0.17825100826737003,0.22508093609894575,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,0.5713923505388603,0.5721509224165823,0.00623296401427424,0.5630102403178039,0.5833916049783345,SSP3-7.0 2071-2100,2071-2100,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-2.382812519879365,-2.3980005525825328,0.05038056260241632,-2.490439327581284,-2.3258436425487368,0.09229064289327735,0.09101016102290425,0.004528139554122588,0.08287792726858528,0.09770133107538859,0.4662313039241398,0.4662567841262009,0.0040612131655121675,0.4597959187063385,0.4748728686652117,0.4662313039241398,0.4662567841262009,0.0040612131655121675,0.4597959187063385,0.4748728686652117,SSP5-8.5 2011-2040,2011-2040,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-3.08271436848882,-3.0828468267629012,0.06531692344830371,-3.2269855803946648,-2.992301343787434,0.045834679992836413,0.04592189029755137,0.002939359091909828,0.03967696892007717,0.0501719623766019,0.3338101777551691,0.334750247671111,0.003444749996229884,0.32952557874714067,0.34054385176228913,0.3338101777551692,0.334750247671111,0.0034447499962298807,0.32952557874714067,0.34054385176228913,SSP5-8.5 2011-2040,2011-2040,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.397892603321789,-1.39803030084739,0.039896563000864194,-1.5004868377784912,-1.3287480219061523,0.24711756987209754,0.24727119043587517,0.009704711966014854,0.2230241092615534,0.2648090613075361,0.4921026377005956,0.4926037998655268,0.0028099687821510743,0.489043764164928,0.49922186131796165,0.4921026377005956,0.4926037998655268,0.0028099687821510743,0.489043764164928,0.49922186131796165,SSP5-8.5 2011-2040,2011-2040,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
